,Date,Dewpt,Location,Pressure,Rain,Temp,Winddir,Windspd
134,20091113,50,KPHF,29.68,1,54,10,21
135,20091114,54,KPHF,29.84,1,58,347,11
136,20091115,51,KPHF,29.97,1,62,332,4
137,20091116,50,KPHF,30.05,1,60,54,2
138,20091117,49,KPHF,30.18,1,54,47,6
139,20091118,53,KPHF,30.26,0,60,58,11
140,20091119,59,KPHF,30.14,1,66,94,9
141,20091120,52,KPHF,30.08,1,54,329,5
142,20091121,39,KPHF,30.15,1,52,8,5
143,20091122,45,KPHF,30.23,1,51,30,6
144,20091123,53,KPHF,30.16,1,55,30,9
145,20091124,51,KPHF,30.11,1,53,345,6
146,20091125,51,KPHF,30.01,1,54,251,2
147,20091126,48,KPHF,29.85,1,53,68,1
148,20091127,37,KPHF,29.69,1,48,305,11
149,20091128,29,KPHF,29.95,0,47,271,11
150,20091129,38,KPHF,29.96,1,56,218,8
151,20091130,45,KPHF,29.78,1,55,271,11
152,20091201,31,KPHF,30.10,1,45,249,7
153,20091202,52,KPHF,29.91,1,54,132,7
154,20091203,53,KPHF,29.68,1,62,236,17
155,20091204,40,KPHF,30.12,1,48,54,4
156,20091205,41,KPHF,29.91,1,44,11,12
157,20091206,26,KPHF,30.32,0,40,357,9
158,20091207,32,KPHF,30.29,0,41,254,3
159,20091208,37,KPHF,30.20,1,45,63,8
160,20091209,54,KPHF,29.59,1,62,218,12
161,20091210,22,KPHF,29.80,0,50,277,12
162,20091211,8,KPHF,30.34,0,37,277,10
163,20091212,16,KPHF,30.57,0,36,87,3
164,20091213,48,KPHF,30.07,1,54,205,8
165,20091214,42,KPHF,30.09,1,44,207,4
166,20091215,47,KPHF,30.01,0,56,273,9
167,20091216,22,KPHF,30.31,0,39,341,9
168,20091217,17,KPHF,30.36,1,37,359,4
169,20091218,28,KPHF,30.09,0,34,50,5
170,20091219,33,KPHF,29.54,1,38,351,17
171,20091220,23,KPHF,29.90,0,34,309,11
172,20091221,21,KPHF,30.13,0,36,293,7
173,20091222,26,KPHF,30.23,1,37,317,3
174,20091223,26,KPHF,30.29,1,39,360,1
175,20091224,25,KPHF,30.36,0,35,35,7
176,20091225,47,KPHF,30.06,1,49,95,10
177,20091226,53,KPHF,29.88,1,56,258,8
178,20091227,33,KPHF,29.98,1,45,223,4
179,20091228,24,KPHF,29.85,0,42,267,11
180,20091229,14,KPHF,30.22,0,36,317,9
181,20091230,18,KPHF,30.46,0,32,98,5
182,20091231,36,KPHF,30.13,1,40,340,1
183,20100101,37,KPHF,29.95,1,41,339,3
184,20100102,7,KPHF,29.95,0,31,315,16
185,20100103,4,KPHF,29.90,0,30,298,18
186,20100104,10,KPHF,29.91,0,31,292,10
187,20100105,13,KPHF,29.91,1,32,279,6
188,20100106,15,KPHF,29.95,0,36,286,8
189,20100107,18,KPHF,30.03,0,34,262,4
190,20100108,23,KPHF,29.90,0,34,267,8
191,20100109,13,KPHF,30.17,0,32,330,10
192,20100110,7,KPHF,30.31,0,30,342,8
193,20100111,10,KPHF,30.23,1,32,224,3
194,20100112,16,KPHF,30.18,0,36,339,6
195,20100113,17,KPHF,30.30,1,36,279,6
196,20100114,21,KPHF,30.28,1,40,198,3
197,20100115,24,KPHF,30.24,0,46,231,3
198,20100116,31,KPHF,30.24,0,44,109,2
199,20100117,50,KPHF,29.68,1,54,128,8
200,20100118,39,KPHF,29.80,1,49,308,9
201,20100119,39,KPHF,29.93,1,52,235,4
202,20100120,33,KPHF,29.99,1,42,45,5
203,20100121,34,KPHF,30.07,1,40,49,9
204,20100122,37,KPHF,29.87,1,41,13,11
205,20100123,31,KPHF,30.21,1,38,49,5
206,20100124,46,KPHF,29.99,1,52,150,6
207,20100125,55,KPHF,29.47,1,59,200,18
208,20100126,24,KPHF,29.82,1,46,264,13
209,20100127,25,KPHF,30.18,1,39,274,5
210,20100128,26,KPHF,30.12,0,46,249,8
211,20100129,7,KPHF,30.34,0,32,5,10
212,20100130,18,KPHF,30.06,0,26,30,12
213,20100131,11,KPHF,30.14,0,28,331,11
214,20100201,16,KPHF,30.33,0,30,208,3
215,20100202,27,KPHF,30.15,0,32,59,3
216,20100203,32,KPHF,30.10,0,40,335,8
217,20100204,25,KPHF,30.39,1,38,30,5
218,20100205,32,KPHF,30.03,1,40,73,9
219,20100206,31,KPHF,29.51,1,36,358,21
220,20100207,19,KPHF,30.00,0,30,331,7
221,20100208,17,KPHF,30.16,0,32,325,6
222,20100209,27,KPHF,29.96,0,34,70,3
223,20100210,25,KPHF,29.44,0,32,281,11
224,20100211,21,KPHF,29.79,1,39,303,12
225,20100212,21,KPHF,29.92,0,36,357,4
226,20100213,23,KPHF,29.72,0,32,330,7
227,20100214,17,KPHF,29.85,0,36,263,9
228,20100215,30,KPHF,29.77,1,40,213,6
229,20100216,15,KPHF,29.72,1,36,276,13
230,20100217,17,KPHF,29.76,1,36,276,9
231,20100218,21,KPHF,29.82,1,42,273,11
232,20100219,22,KPHF,30.01,0,42,286,9
233,20100220,19,KPHF,30.11,0,44,320,6
234,20100221,26,KPHF,30.08,1,44,305,3
235,20100222,39,KPHF,29.81,0,42,68,4
236,20100223,39,KPHF,29.69,0,47,328,8
237,20100224,32,KPHF,29.80,1,40,1,6
238,20100225,26,KPHF,29.63,1,40,314,9
239,20100226,18,KPHF,29.57,0,40,267,20
240,20100227,20,KPHF,29.67,0,41,273,9
241,20100228,23,KPHF,29.73,0,41,306,5
