,Date,Dewpt,Location,Pressure,Rain,Temp,Winddir,Windspd
87,20071120,17,RKTT,30.22,0,40,-1,5
88,20071121,17,RKTT,30.36,0,39,-1,3
89,20071122,15,RKTT,30.45,0,41,-1,3
90,20071123,26,RKTT,30.34,0,44,-1,2
91,20071124,34,RKTT,30.28,1,48,-1,2
92,20071125,29,RKTT,30.32,0,46,-1,2
93,20071126,34,RKTT,30.19,0,46,-1,2
94,20071127,18,RKTT,30.07,0,45,-1,5
95,20071128,19,RKTT,30.10,0,40,-1,3
96,20071129,32,RKTT,30.12,0,47,-1,2
97,20071130,17,RKTT,30.24,0,44,-1,5
98,20071201,21,RKTT,30.26,0,43,-1,6
99,20071202,32,RKTT,30.15,1,41,-1,2
100,20071203,26,RKTT,30.19,1,42,-1,6
101,20071204,15,RKTT,30.43,0,35,-1,6
102,20071205,10,RKTT,30.46,0,35,-1,5
103,20071206,20,RKTT,30.27,0,37,-1,4
104,20071207,27,RKTT,30.14,1,40,-1,3
105,20071208,24,RKTT,30.25,0,38,-1,4
106,20071209,19,RKTT,30.31,0,40,-1,3
107,20071210,24,RKTT,30.25,0,37,-1,1
108,20071211,38,RKTT,30.06,1,45,-1,2
109,20071212,35,RKTT,29.98,0,42,-1,2
110,20071213,26,RKTT,29.88,0,43,-1,7
111,20071214,17,RKTT,30.01,0,38,-1,6
112,20071215,23,RKTT,30.09,0,36,-1,3
113,20071216,19,RKTT,30.30,0,36,-1,4
114,20071217,24,RKTT,30.21,0,40,-1,3
115,20071218,21,RKTT,30.19,0,38,-1,4
116,20071219,21,RKTT,30.17,0,39,-1,4
117,20071220,23,RKTT,30.23,0,40,-1,2
118,20071221,30,RKTT,30.35,0,40,-1,1
119,20071222,34,RKTT,30.20,0,45,-1,2
120,20071223,30,RKTT,30.15,0,44,-1,5
121,20071224,27,RKTT,30.34,0,40,-1,2
122,20071225,33,RKTT,30.36,0,46,-1,2
123,20071226,36,RKTT,30.39,0,48,-1,2
124,20071227,37,RKTT,30.27,1,42,-1,2
125,20071228,43,RKTT,29.98,1,45,-1,3
126,20071229,27,RKTT,29.85,0,41,-1,8
127,20071230,13,RKTT,29.86,0,31,-1,9
128,20071231,11,RKTT,29.96,0,28,-1,9
129,20080101,10,RKTT,30.08,0,28,-1,9
130,20080102,11,RKTT,30.24,0,31,-1,4
131,20080103,19,RKTT,30.24,0,36,-1,3
132,20080104,21,RKTT,30.27,0,36,-1,2
133,20080105,22,RKTT,30.20,0,40,-1,3
134,20080106,27,RKTT,30.21,0,40,-1,2
135,20080107,30,RKTT,30.07,0,40,-1,2
136,20080108,29,RKTT,30.08,0,40,-1,3
137,20080109,21,RKTT,30.14,0,40,-1,1
138,20080110,25,RKTT,30.21,0,40,-1,2
139,20080111,34,RKTT,30.11,1,41,-1,2
140,20080112,37,RKTT,30.13,1,40,-1,2
141,20080113,24,RKTT,30.34,0,34,-1,4
142,20080114,25,RKTT,30.40,0,38,-1,2
143,20080115,9,RKTT,30.43,0,34,-1,4
144,20080116,1,RKTT,30.48,0,29,-1,7
145,20080117,-1,RKTT,30.54,0,24,-1,4
146,20080118,3,RKTT,30.48,0,30,-1,3
147,20080119,7,RKTT,30.48,0,33,-1,2
148,20080120,24,RKTT,30.28,1,36,-1,1
149,20080121,33,RKTT,30.25,1,39,-1,5
150,20080122,34,RKTT,30.24,1,38,-1,2
151,20080123,26,RKTT,30.15,1,36,-1,6
152,20080124,2,RKTT,30.35,0,26,-1,8
153,20080125,7,RKTT,30.44,0,28,-1,4
154,20080126,11,RKTT,30.38,0,34,-1,2
155,20080127,20,RKTT,30.34,0,34,-1,2
156,20080128,27,RKTT,30.12,0,34,-1,2
157,20080129,15,RKTT,29.99,0,38,-1,3
158,20080130,15,RKTT,30.13,0,34,-1,5
159,20080131,10,RKTT,30.28,0,30,-1,4
160,20080201,5,RKTT,30.33,0,32,-1,4
161,20080202,7,RKTT,30.19,0,34,-1,2
162,20080203,13,RKTT,30.06,0,35,-1,4
163,20080204,13,RKTT,30.19,0,35,-1,6
164,20080205,10,RKTT,30.27,0,30,-1,5
165,20080206,8,RKTT,30.20,0,32,-1,5
166,20080207,10,RKTT,30.21,0,30,-1,4
167,20080208,10,RKTT,30.26,0,32,-1,3
168,20080209,13,RKTT,30.21,0,33,-1,5
169,20080210,9,RKTT,30.29,0,35,-1,4
170,20080211,11,RKTT,30.20,0,38,-1,4
171,20080212,-4,RKTT,30.18,0,30,-1,8
172,20080213,-5,RKTT,30.29,0,26,-1,6
173,20080214,6,RKTT,30.27,0,32,-1,4
174,20080215,1,RKTT,30.25,0,34,-1,6
175,20080216,-0,RKTT,30.38,0,30,-1,6
176,20080217,5,RKTT,30.50,0,32,-1,4
177,20080218,2,RKTT,30.57,0,31,-1,2
178,20080219,8,RKTT,30.39,0,36,-1,5
179,20080220,13,RKTT,30.30,0,40,-1,5
180,20080221,9,RKTT,30.26,0,40,-1,2
181,20080222,20,RKTT,30.08,0,43,-1,2
182,20080223,9,RKTT,30.10,1,40,-1,7
183,20080224,9,RKTT,30.42,0,34,-1,5
184,20080225,23,RKTT,30.35,1,34,-1,3
185,20080226,27,RKTT,30.06,1,36,-1,4
186,20080227,14,RKTT,30.15,0,38,-1,8
187,20080228,15,RKTT,30.11,0,40,-1,3
188,20080229,20,RKTT,29.78,0,43,-1,4
189,20080301,12,RKTT,29.98,0,44,-1,6
190,20080302,19,RKTT,29.98,0,44,-1,3
191,20080303,26,RKTT,29.93,0,44,-1,4
192,20080304,26,RKTT,30.08,1,37,-1,4
193,20080305,22,RKTT,30.25,0,40,-1,2
194,20080306,22,RKTT,30.22,0,41,-1,3
195,20080307,22,RKTT,30.28,0,44,-1,4
196,20080308,16,RKTT,30.31,0,44,-1,2
197,20080309,22,RKTT,30.14,0,48,-1,2
198,20080310,21,RKTT,30.06,0,51,-1,5
199,20080311,33,RKTT,30.13,0,52,-1,3
200,20080312,40,RKTT,30.22,0,54,-1,5
201,20080313,40,RKTT,30.09,0,52,-1,4
202,20080314,36,RKTT,30.07,1,54,-1,4
203,20080315,33,RKTT,30.10,0,52,-1,4
204,20080316,23,RKTT,30.04,0,54,-1,5
205,20080317,20,RKTT,30.05,0,52,-1,3
206,20080318,39,RKTT,30.04,0,52,-1,4
207,20080319,39,RKTT,30.01,1,54,-1,4
208,20080320,28,RKTT,30.19,0,47,-1,5
209,20080321,29,RKTT,30.23,0,48,-1,5
210,20080322,38,RKTT,30.07,0,51,-1,5
211,20080323,47,RKTT,29.79,1,50,-1,5
212,20080324,35,RKTT,29.83,0,54,-1,5
213,20080325,19,RKTT,29.82,0,50,-1,5
214,20080326,25,RKTT,29.87,0,46,-1,5
215,20080327,30,RKTT,29.88,1,46,-1,2
216,20080328,27,RKTT,30.08,0,48,-1,5
217,20080329,36,RKTT,30.22,1,50,-1,5
218,20080330,39,RKTT,30.00,1,46,-1,3
219,20080331,33,RKTT,29.95,0,47,-1,5
220,20080401,29,RKTT,30.04,0,50,-1,4
221,20080402,27,RKTT,29.93,0,54,-1,4
222,20080403,25,RKTT,29.91,0,54,-1,6
223,20080404,16,RKTT,30.04,0,56,-1,3
224,20080405,25,RKTT,30.12,0,60,-1,2
225,20080406,26,RKTT,30.02,0,60,-1,3
226,20080407,46,RKTT,29.83,1,58,-1,4
227,20080408,37,RKTT,29.98,0,58,-1,5
228,20080409,45,RKTT,29.83,1,53,-1,7
229,20080410,45,RKTT,29.73,1,54,-1,3
230,20080411,41,RKTT,29.96,0,58,-1,2
231,20080412,45,RKTT,30.10,0,52,-1,6
232,20080413,45,RKTT,30.00,0,57,-1,4
233,20080414,41,RKTT,30.01,0,59,-1,3
234,20080415,42,RKTT,30.01,0,64,-1,2
235,20080416,47,RKTT,29.99,1,61,-1,3
236,20080417,53,RKTT,29.94,1,58,-1,3
237,20080418,44,RKTT,30.03,0,65,-1,3
238,20080419,45,RKTT,30.14,0,62,-1,6
239,20080420,39,RKTT,30.19,0,58,-1,5
240,20080421,39,RKTT,30.16,0,61,-1,5
241,20080422,38,RKTT,30.03,0,67,-1,4
242,20080423,49,RKTT,29.88,1,63,-1,4
243,20080424,26,RKTT,29.95,0,54,-1,7
244,20080425,29,RKTT,29.94,0,56,-1,3
245,20080426,38,RKTT,29.81,1,57,-1,7
246,20080427,35,RKTT,29.95,0,56,-1,4
247,20080428,40,RKTT,30.02,0,58,-1,3
248,20080429,49,RKTT,30.01,0,65,-1,3
249,20080430,51,RKTT,29.95,0,71,-1,3
250,20080501,50,RKTT,29.88,0,70,-1,2
251,20080502,49,RKTT,29.83,0,72,-1,2
252,20080503,52,RKTT,29.84,0,76,-1,3
253,20080504,54,RKTT,29.68,1,71,-1,2
254,20080505,42,RKTT,29.65,1,68,-1,5
255,20080506,29,RKTT,29.85,0,66,-1,3
256,20080507,33,RKTT,29.81,0,71,-1,3
257,20080508,38,RKTT,29.82,0,72,-1,3
258,20080509,39,RKTT,29.96,0,66,-1,8
259,20080510,39,RKTT,30.05,0,60,-1,9
260,20080511,39,RKTT,30.08,0,56,-1,5
261,20080512,41,RKTT,30.03,0,58,-1,8
262,20080513,45,RKTT,29.92,1,56,-1,6
263,20080514,44,RKTT,29.97,1,59,-1,3
264,20080515,43,RKTT,30.01,0,61,-1,2
265,20080516,45,RKTT,29.91,0,65,-1,3
266,20080517,47,RKTT,29.85,0,66,-1,2
267,20080518,51,RKTT,29.77,1,67,-1,3
268,20080519,47,RKTT,29.67,1,66,-1,4
269,20080520,41,RKTT,29.75,0,64,-1,6
270,20080521,44,RKTT,29.82,0,70,-1,2
271,20080522,48,RKTT,29.91,0,70,-1,2
272,20080523,57,RKTT,29.90,0,72,-1,3
273,20080524,62,RKTT,29.73,1,66,-1,3
274,20080525,58,RKTT,29.67,0,74,-1,4
275,20080526,51,RKTT,29.77,0,76,-1,4
276,20080527,51,RKTT,29.75,0,76,-1,4
277,20080528,59,RKTT,29.60,1,68,-1,3
278,20080529,61,RKTT,29.66,1,68,-1,4
279,20080530,57,RKTT,29.73,1,67,-1,5
280,20080531,43,RKTT,29.78,0,67,-1,4
281,20080601,47,RKTT,29.88,0,69,-1,2
282,20080602,54,RKTT,29.94,0,68,-1,6
283,20080603,56,RKTT,29.94,0,65,-1,6
284,20080604,55,RKTT,29.91,1,62,-1,8
285,20080605,55,RKTT,29.71,1,60,-1,7
286,20080606,55,RKTT,29.81,1,68,-1,3
287,20080607,55,RKTT,29.85,1,70,-1,3
288,20080608,59,RKTT,29.83,1,72,-1,1
289,20080609,58,RKTT,29.84,0,72,-1,3
290,20080610,62,RKTT,29.78,0,76,-1,2
291,20080611,56,RKTT,29.79,0,72,-1,6
292,20080612,48,RKTT,29.79,0,70,-1,3
293,20080613,51,RKTT,29.82,0,77,-1,2
294,20080614,57,RKTT,29.98,0,71,-1,7
295,20080615,52,RKTT,30.00,0,67,-1,7
296,20080616,53,RKTT,29.98,0,66,-1,6
297,20080617,58,RKTT,29.99,1,68,-1,6
298,20080618,66,RKTT,29.82,1,72,-1,4
299,20080619,65,RKTT,29.77,1,76,-1,3
300,20080620,69,RKTT,29.67,1,77,-1,3
301,20080621,65,RKTT,29.59,1,74,-1,6
302,20080622,64,RKTT,29.59,1,72,-1,5
303,20080623,57,RKTT,29.70,0,69,-1,5
304,20080624,58,RKTT,29.73,0,69,-1,7
305,20080625,58,RKTT,29.76,0,68,-1,5
306,20080626,56,RKTT,29.80,0,71,-1,5
307,20080627,62,RKTT,29.83,1,74,-1,3
308,20080628,63,RKTT,29.78,1,69,-1,4
309,20080629,64,RKTT,29.70,1,68,-1,3
310,20080630,63,RKTT,29.88,0,73,-1,4
311,20080701,62,RKTT,29.86,0,75,-1,4
312,20080702,67,RKTT,29.70,1,72,-1,2
313,20080703,69,RKTT,29.63,1,78,-1,3
314,20080704,70,RKTT,29.71,0,80,-1,2
315,20080705,72,RKTT,29.70,0,82,-1,2
316,20080706,72,RKTT,29.72,0,86,-1,3
317,20080707,73,RKTT,29.81,0,88,-1,3
318,20080708,71,RKTT,29.87,0,88,-1,4
319,20080709,69,RKTT,29.84,0,86,-1,4
320,20080710,69,RKTT,29.74,0,87,-1,4
321,20080711,71,RKTT,29.67,0,86,-1,4
322,20080712,71,RKTT,29.70,0,82,-1,3
323,20080713,71,RKTT,29.71,1,82,-1,3
324,20080714,74,RKTT,29.80,1,84,-1,2
325,20080715,73,RKTT,29.79,1,84,-1,3
326,20080716,71,RKTT,29.67,0,83,-1,2
327,20080717,71,RKTT,29.63,0,84,-1,3
328,20080718,69,RKTT,29.71,0,84,-1,3
329,20080719,73,RKTT,29.73,1,85,-1,3
330,20080720,74,RKTT,29.69,1,82,-1,5
331,20080721,70,RKTT,29.60,0,84,-1,4
332,20080722,71,RKTT,29.66,0,84,-1,3
333,20080723,71,RKTT,29.72,0,84,-1,3
334,20080724,71,RKTT,29.67,0,87,-1,3
335,20080725,72,RKTT,29.64,1,80,-1,5
336,20080726,71,RKTT,29.70,0,82,-1,7
337,20080727,70,RKTT,29.83,0,84,-1,3
338,20080728,74,RKTT,29.86,1,85,-1,3
339,20080729,73,RKTT,29.85,0,88,-1,3
340,20080730,72,RKTT,29.88,1,84,-1,3
341,20080731,72,RKTT,29.94,1,82,-1,2
342,20080801,71,RKTT,29.83,0,85,-1,4
343,20080802,70,RKTT,29.67,0,86,-1,4
344,20080803,71,RKTT,29.63,1,84,-1,5
345,20080804,68,RKTT,29.79,0,82,-1,4
346,20080805,68,RKTT,29.83,0,83,-1,4
347,20080806,68,RKTT,29.83,0,83,-1,5
348,20080807,58,RKTT,29.84,0,78,-1,6
349,20080808,68,RKTT,29.81,0,82,-1,5
350,20080809,72,RKTT,29.76,1,84,-1,4
351,20080810,71,RKTT,29.80,0,84,-1,5
352,20080811,72,RKTT,29.82,0,85,-1,4
353,20080812,75,RKTT,29.78,1,86,-1,4
354,20080813,75,RKTT,29.70,0,86,-1,2
355,20080814,73,RKTT,29.65,0,84,-1,2
356,20080815,73,RKTT,29.55,1,81,-1,3
357,20080816,68,RKTT,29.62,1,72,-1,6
358,20080817,65,RKTT,29.81,1,73,-1,3
359,20080818,69,RKTT,29.70,1,80,-1,5
360,20080819,64,RKTT,29.66,0,81,-1,5
361,20080820,61,RKTT,29.73,0,79,-1,4
362,20080821,60,RKTT,29.84,1,73,-1,6
363,20080822,62,RKTT,29.66,1,68,-1,5
364,20080823,67,RKTT,29.55,0,77,-1,3
365,20080824,63,RKTT,29.86,0,75,-1,6
366,20080825,61,RKTT,29.94,0,74,-1,5
367,20080826,60,RKTT,29.90,0,74,-1,4
368,20080827,61,RKTT,29.84,0,73,-1,3
369,20080828,63,RKTT,29.86,0,74,-1,4
370,20080829,64,RKTT,29.89,0,75,-1,5
371,20080830,61,RKTT,29.90,0,74,-1,5
372,20080831,63,RKTT,29.83,0,74,-1,4
373,20080901,68,RKTT,29.67,1,76,-1,6
374,20080902,68,RKTT,29.65,1,77,-1,5
375,20080903,62,RKTT,29.81,0,77,-1,4
376,20080904,59,RKTT,29.90,0,72,-1,5
377,20080905,61,RKTT,29.95,0,73,-1,4
378,20080906,65,RKTT,30.03,1,74,-1,3
379,20080907,59,RKTT,30.05,0,76,-1,3
