,Date,Dewpt,Location,Pressure,Rain,Temp,Winddir,Windspd
187,20040706,67,GA/Athens,30.06,0,80,256,4
188,20040707,67,GA/Athens,29.98,0,79,234,7
189,20040708,66,GA/Athens,29.98,0,79,223,5
190,20040709,68,GA/Athens,30.09,0,80,231,2
191,20040710,70,GA/Athens,30.13,0,82,252,4
192,20040711,69,GA/Athens,30.09,0,80,268,4
193,20040712,69,GA/Athens,30.03,0,81,244,4
194,20040713,70,GA/Athens,29.94,0,84,255,7
195,20040714,67,GA/Athens,29.84,1,83,241,8
196,20040715,62,GA/Athens,29.86,0,78,254,8
197,20040716,57,GA/Athens,29.91,0,75,230,4
198,20040717,67,GA/Athens,29.83,1,78,203,4
199,20040718,66,GA/Athens,29.81,0,79,281,5
200,20040719,61,GA/Athens,29.85,0,77,250,3
201,20040720,62,GA/Athens,29.95,0,78,48,4
202,20040721,64,GA/Athens,30.01,0,80,240,2
203,20040722,65,GA/Athens,29.97,0,81,256,5
204,20040723,67,GA/Athens,29.92,0,84,280,6
205,20040724,68,GA/Athens,30.04,0,86,74,5
206,20040725,70,GA/Athens,30.12,1,81,99,6
207,20040726,69,GA/Athens,30.08,1,79,202,9
208,20040727,70,GA/Athens,30.00,1,76,160,2
209,20040728,71,GA/Athens,29.98,0,80,117,2
210,20040729,72,GA/Athens,30.01,1,78,112,5
211,20040730,72,GA/Athens,30.04,1,80,130,6
212,20040731,70,GA/Athens,30.03,0,80,98,5
213,20040801,70,GA/Athens,29.99,1,82,27,4
214,20040802,72,GA/Athens,29.92,1,82,60,6
215,20040803,68,GA/Athens,29.87,0,81,215,5
216,20040804,69,GA/Athens,29.88,0,82,210,2
217,20040805,69,GA/Athens,29.82,1,80,253,5
218,20040806,59,GA/Athens,29.89,0,76,83,9
219,20040807,52,GA/Athens,30.06,0,68,92,8
220,20040808,54,GA/Athens,30.15,0,70,92,4
221,20040809,59,GA/Athens,30.16,0,72,131,4
222,20040810,64,GA/Athens,30.08,0,72,179,4
223,20040811,64,GA/Athens,30.00,0,73,208,2
224,20040812,69,GA/Athens,29.90,1,72,190,4
225,20040813,59,GA/Athens,29.97,0,70,251,6
226,20040814,63,GA/Athens,30.07,0,70,79,6
227,20040815,66,GA/Athens,30.17,0,72,86,8
228,20040816,65,GA/Athens,30.19,0,75,88,4
229,20040817,67,GA/Athens,30.11,0,76,150,2
230,20040818,67,GA/Athens,30.05,0,77,181,2
231,20040819,66,GA/Athens,30.10,0,78,203,2
232,20040820,67,GA/Athens,30.10,1,78,195,3
233,20040821,70,GA/Athens,30.01,1,77,225,6
234,20040822,69,GA/Athens,30.03,0,76,76,4
235,20040823,68,GA/Athens,30.05,0,76,84,4
236,20040824,69,GA/Athens,30.09,1,78,100,3
237,20040825,69,GA/Athens,30.17,0,78,97,5
238,20040826,66,GA/Athens,30.17,0,75,84,6
239,20040827,67,GA/Athens,30.14,0,78,86,5
240,20040828,68,GA/Athens,30.02,0,80,63,4
241,20040829,68,GA/Athens,29.92,0,78,287,5
242,20040830,69,GA/Athens,29.97,1,80,218,3
243,20040831,69,GA/Athens,30.07,0,78,179,2
244,20040901,70,GA/Athens,30.14,1,76,76,5
245,20040902,69,GA/Athens,30.14,1,74,93,7
246,20040903,64,GA/Athens,30.14,0,75,86,9
247,20040904,64,GA/Athens,30.11,0,74,70,8
248,20040905,64,GA/Athens,30.05,0,76,78,11
249,20040906,68,GA/Athens,29.91,1,76,86,15
250,20040907,71,GA/Athens,29.66,1,72,114,16
251,20040908,69,GA/Athens,29.69,1,72,196,10
252,20040909,65,GA/Athens,29.97,0,74,224,6
253,20040910,65,GA/Athens,30.13,0,74,95,7
254,20040911,65,GA/Athens,30.15,0,75,86,6
255,20040912,64,GA/Athens,30.16,0,72,86,6
256,20040913,63,GA/Athens,30.16,0,70,89,7
257,20040914,61,GA/Athens,30.16,0,70,93,7
258,20040915,65,GA/Athens,30.12,1,68,88,10
259,20040916,72,GA/Athens,29.85,1,73,121,13
260,20040917,68,GA/Athens,29.66,1,74,198,14
261,20040918,56,GA/Athens,29.94,0,72,274,7
262,20040919,49,GA/Athens,30.14,0,66,80,7
263,20040920,49,GA/Athens,30.25,0,62,86,10
264,20040921,53,GA/Athens,30.28,0,64,85,9
265,20040922,53,GA/Athens,30.26,0,67,81,6
266,20040923,58,GA/Athens,30.20,0,70,100,3
267,20040924,62,GA/Athens,30.15,0,72,76,7
268,20040925,58,GA/Athens,30.09,0,71,76,8
269,20040926,58,GA/Athens,29.99,0,70,76,10
270,20040927,65,GA/Athens,29.69,1,68,65,19
271,20040928,66,GA/Athens,29.73,1,74,254,10
272,20040929,62,GA/Athens,29.95,0,69,239,3
273,20040930,59,GA/Athens,30.01,0,69,245,2
274,20041001,61,GA/Athens,30.12,0,69,93,1
275,20041002,63,GA/Athens,30.17,0,72,256,2
276,20041003,62,GA/Athens,30.15,1,72,257,2
277,20041004,53,GA/Athens,30.14,0,68,266,5
278,20041005,54,GA/Athens,30.20,0,68,268,4
279,20041006,58,GA/Athens,30.35,0,65,86,6
280,20041007,57,GA/Athens,30.41,0,66,88,6
281,20041008,52,GA/Athens,30.30,1,61,93,7
282,20041009,60,GA/Athens,30.14,0,68,90,8
283,20041010,60,GA/Athens,30.05,0,66,88,6
284,20041011,61,GA/Athens,30.02,0,70,100,6
285,20041012,65,GA/Athens,29.87,1,70,122,4
286,20041013,59,GA/Athens,29.70,0,64,218,5
287,20041014,52,GA/Athens,29.70,1,59,225,9
288,20041015,42,GA/Athens,29.70,1,53,236,9
289,20041016,43,GA/Athens,29.89,0,56,226,7
290,20041017,48,GA/Athens,30.04,0,60,230,3
291,20041018,59,GA/Athens,30.03,0,65,151,4
292,20041019,62,GA/Athens,29.97,1,64,201,6
293,20041020,61,GA/Athens,29.96,0,68,236,3
294,20041021,63,GA/Athens,30.03,0,65,104,4
295,20041022,60,GA/Athens,30.10,1,64,95,4
296,20041023,54,GA/Athens,30.12,0,60,106,5
297,20041024,57,GA/Athens,29.99,1,62,172,2
298,20041025,58,GA/Athens,30.05,0,65,114,1
299,20041026,56,GA/Athens,30.13,0,63,96,1
300,20041027,61,GA/Athens,30.18,0,68,188,3
301,20041028,63,GA/Athens,30.18,0,65,80,3
302,20041029,64,GA/Athens,30.13,0,68,185,3
303,20041030,64,GA/Athens,30.05,0,72,208,5
304,20041031,63,GA/Athens,30.06,0,71,216,4
305,20041101,63,GA/Athens,30.12,0,68,164,1
306,20041102,67,GA/Athens,30.10,1,70,169,5
307,20041103,66,GA/Athens,30.07,1,72,184,5
308,20041104,62,GA/Athens,29.92,1,62,196,7
309,20041105,37,GA/Athens,30.05,0,56,261,10
310,20041106,35,GA/Athens,30.10,0,52,228,4
311,20041107,45,GA/Athens,30.02,0,57,228,4
312,20041108,44,GA/Athens,30.13,0,62,276,6
313,20041109,32,GA/Athens,30.41,0,52,92,9
314,20041110,33,GA/Athens,30.47,0,48,97,8
315,20041111,43,GA/Athens,30.26,1,48,84,8
316,20041112,54,GA/Athens,30.03,1,55,92,4
317,20041113,50,GA/Athens,30.25,0,55,81,8
318,20041114,28,GA/Athens,30.64,0,46,86,9
319,20041115,28,GA/Athens,30.62,0,46,85,5
320,20041116,33,GA/Athens,30.45,0,48,227,2
321,20041117,39,GA/Athens,30.35,0,54,120,2
322,20041118,45,GA/Athens,30.27,0,56,199,1
323,20041119,53,GA/Athens,30.14,1,58,168,4
324,20041120,57,GA/Athens,30.13,0,64,202,5
325,20041121,55,GA/Athens,30.23,1,60,255,2
326,20041122,59,GA/Athens,30.11,1,60,117,1
327,20041123,60,GA/Athens,29.94,1,62,158,2
328,20041124,60,GA/Athens,29.74,1,62,173,8
329,20041125,36,GA/Athens,29.85,0,49,250,14
330,20041126,26,GA/Athens,30.20,0,42,126,5
331,20041127,34,GA/Athens,30.03,1,38,94,7
332,20041128,37,GA/Athens,30.02,0,50,248,6
333,20041129,35,GA/Athens,30.26,0,47,102,6
334,20041130,46,GA/Athens,30.16,0,52,124,6
335,20041201,44,GA/Athens,30.06,1,50,233,12
336,20041202,33,GA/Athens,30.14,0,44,213,3
337,20041203,30,GA/Athens,30.10,0,46,241,7
338,20041204,32,GA/Athens,30.14,0,48,226,2
339,20041205,38,GA/Athens,30.21,1,46,201,2
340,20041206,47,GA/Athens,30.17,1,48,92,5
341,20041207,59,GA/Athens,29.98,1,60,181,5
342,20041208,44,GA/Athens,30.11,0,58,247,4
343,20041209,57,GA/Athens,29.88,1,58,152,6
344,20041210,54,GA/Athens,29.65,1,57,221,9
345,20041211,35,GA/Athens,29.80,0,44,243,12
346,20041212,32,GA/Athens,29.98,0,44,230,9
347,20041213,28,GA/Athens,30.02,0,45,244,10
348,20041214,17,GA/Athens,30.35,0,34,276,10
349,20041215,16,GA/Athens,30.53,0,33,181,4
350,20041216,17,GA/Athens,30.49,0,35,202,1
351,20041217,23,GA/Athens,30.29,0,42,211,2
352,20041218,26,GA/Athens,30.09,0,42,238,3
353,20041219,23,GA/Athens,29.96,1,38,247,9
354,20041220,3,GA/Athens,30.23,0,27,226,9
355,20041221,20,GA/Athens,30.26,0,39,177,3
356,20041222,36,GA/Athens,30.14,1,44,104,7
357,20041223,48,GA/Athens,29.84,1,46,208,13
358,20041224,24,GA/Athens,30.16,0,34,282,5
359,20041225,23,GA/Athens,30.16,0,32,76,5
360,20041226,18,GA/Athens,30.16,0,42,274,10
361,20041227,21,GA/Athens,30.48,0,37,136,5
362,20041228,17,GA/Athens,30.58,0,37,117,3
363,20041229,31,GA/Athens,30.45,0,43,234,3
364,20041230,41,GA/Athens,30.41,0,54,191,3
