,Date,Dewpt,Location,Pressure,Rain,Temp,Winddir,Windspd
53,20121102,29,KPWK,30.10,0,40,340,6
54,20121103,32,KPWK,30.21,0,39,17,5
55,20121104,29,KPWK,30.24,0,39,342,4
56,20121105,30,KPWK,30.20,1,38,64,3
57,20121106,34,KPWK,29.97,1,36,169,5
58,20121107,38,KPWK,30.05,1,43,75,2
59,20121108,36,KPWK,30.18,0,41,199,5
60,20121109,39,KPWK,30.07,0,44,123,3
61,20121110,50,KPWK,29.94,1,58,183,10
62,20121111,49,KPWK,29.87,1,55,207,18
63,20121112,24,KPWK,30.14,1,34,268,13
64,20121113,19,KPWK,30.49,0,32,266,3
65,20121114,24,KPWK,30.49,0,36,173,5
66,20121115,27,KPWK,30.39,0,37,183,3
67,20121116,30,KPWK,30.48,0,41,148,1
68,20121117,29,KPWK,30.52,0,39,158,3
69,20121118,31,KPWK,30.42,0,42,165,3
70,20121119,36,KPWK,30.23,1,48,179,6
71,20121120,40,KPWK,30.15,0,46,321,2
72,20121121,39,KPWK,30.20,0,44,194,5
73,20121122,44,KPWK,29.91,1,53,205,15
74,20121123,20,KPWK,30.07,0,35,294,18
75,20121124,17,KPWK,30.20,0,29,270,8
76,20121125,23,KPWK,29.95,0,35,271,6
77,20121126,17,KPWK,30.28,0,29,329,7
78,20121127,10,KPWK,30.36,0,25,264,6
79,20121128,19,KPWK,30.34,0,36,249,5
80,20121129,29,KPWK,30.19,0,40,184,7
81,20121130,34,KPWK,30.13,0,42,59,4
82,20121201,41,KPWK,30.03,1,45,186,9
83,20121202,49,KPWK,29.99,1,53,235,6
84,20121203,55,KPWK,29.91,0,58,183,11
85,20121204,34,KPWK,30.10,0,48,303,10
86,20121205,23,KPWK,30.39,0,33,37,5
87,20121206,33,KPWK,30.05,0,39,183,8
88,20121207,36,KPWK,29.95,1,43,7,6
89,20121208,34,KPWK,30.00,1,39,5,9
90,20121209,36,KPWK,29.86,1,38,120,6
91,20121210,27,KPWK,29.82,0,33,294,9
92,20121211,20,KPWK,30.05,0,30,224,9
93,20121212,24,KPWK,30.27,0,35,195,10
94,20121213,25,KPWK,30.22,0,41,198,12
95,20121214,29,KPWK,30.16,0,38,150,2
96,20121215,41,KPWK,29.72,1,45,170,10
97,20121216,39,KPWK,29.65,0,44,252,9
98,20121217,30,KPWK,29.73,0,34,323,5
99,20121218,30,KPWK,29.73,1,34,209,6
100,20121219,31,KPWK,29.99,1,37,38,6
101,20121220,37,KPWK,29.33,1,41,4,14
102,20121221,20,KPWK,29.91,0,26,310,19
103,20121222,15,KPWK,30.14,0,24,221,5
104,20121223,22,KPWK,30.02,0,27,351,5
105,20121224,24,KPWK,29.97,0,31,348,7
106,20121225,22,KPWK,30.28,0,29,351,8
107,20121226,22,KPWK,30.10,0,30,18,14
108,20121227,25,KPWK,30.16,0,30,335,7
109,20121228,27,KPWK,30.04,0,30,155,2
110,20121229,22,KPWK,30.01,0,25,302,11
111,20121230,17,KPWK,30.26,0,24,227,9
112,20121231,19,KPWK,30.08,0,27,286,10
113,20130101,4,KPWK,30.22,0,18,308,8
114,20130102,7,KPWK,30.18,0,20,217,8
115,20130103,19,KPWK,30.18,0,24,266,9
116,20130104,16,KPWK,30.22,0,25,244,10
117,20130105,27,KPWK,30.11,1,30,203,8
118,20130106,22,KPWK,30.10,0,28,279,9
119,20130107,21,KPWK,30.24,0,30,194,11
120,20130108,26,KPWK,30.13,0,34,188,7
121,20130109,25,KPWK,30.28,0,37,260,11
122,20130110,30,KPWK,30.20,1,33,121,6
123,20130111,47,KPWK,29.75,1,47,187,9
124,20130112,34,KPWK,29.88,1,42,260,11
125,20130113,19,KPWK,30.03,1,26,302,9
126,20130114,8,KPWK,30.43,0,19,277,5
127,20130115,12,KPWK,30.36,0,22,211,1
128,20130116,19,KPWK,29.99,0,26,232,9
129,20130117,11,KPWK,30.32,0,27,311,7
130,20130118,21,KPWK,30.19,0,30,200,14
131,20130119,28,KPWK,29.85,0,36,233,14
132,20130120,1,KPWK,30.25,0,19,295,12
133,20130121,-4,KPWK,30.21,0,8,291,14
134,20130122,-8,KPWK,30.38,0,4,300,10
135,20130123,5,KPWK,30.24,0,14,269,8
136,20130124,1,KPWK,30.56,0,12,277,9
137,20130125,14,KPWK,30.15,0,23,199,10
138,20130126,9,KPWK,30.37,0,20,306,5
139,20130127,25,KPWK,30.15,1,30,159,11
140,20130128,40,KPWK,29.90,1,42,188,7
141,20130129,52,KPWK,29.57,1,51,190,10
142,20130130,28,KPWK,29.37,1,32,337,12
143,20130131,6,KPWK,29.86,0,13,281,15
144,20130201,0,KPWK,30.29,0,7,250,10
145,20130202,11,KPWK,30.07,0,15,263,8
146,20130203,10,KPWK,30.03,0,16,275,8
147,20130204,18,KPWK,29.94,0,21,29,6
148,20130205,18,KPWK,29.91,0,19,243,8
149,20130206,20,KPWK,30.20,0,23,185,6
150,20130207,31,KPWK,29.99,1,33,118,6
151,20130208,22,KPWK,30.23,0,28,330,10
152,20130209,22,KPWK,30.31,0,26,186,5
153,20130210,36,KPWK,29.75,1,38,164,12
154,20130211,24,KPWK,29.74,0,37,256,19
155,20130212,19,KPWK,30.06,0,25,255,8
156,20130213,25,KPWK,29.81,0,32,206,5
157,20130214,27,KPWK,29.79,0,36,256,11
158,20130215,13,KPWK,30.15,0,26,317,10
159,20130216,3,KPWK,30.20,0,16,317,9
160,20130217,3,KPWK,30.19,0,20,188,5
161,20130218,33,KPWK,29.62,1,40,201,16
162,20130219,8,KPWK,29.86,0,21,276,17
163,20130220,5,KPWK,30.35,0,17,318,9
164,20130221,19,KPWK,30.25,0,24,45,9
165,20130222,24,KPWK,29.89,0,30,154,9
166,20130223,18,KPWK,29.94,0,26,246,9
167,20130224,18,KPWK,30.11,0,28,263,3
168,20130225,24,KPWK,30.14,0,31,74,4
169,20130226,30,KPWK,29.67,0,34,46,15
170,20130227,31,KPWK,29.61,0,33,337,9
