,Date,Dewpt,Location,Pressure,Rain,Temp,Winddir,Windspd
75,20081029,28,KPHF,30.02,0,48,262,11
76,20081030,28,KPHF,30.42,0,45,344,5
77,20081031,32,KPHF,30.49,0,48,225,3
78,20081101,38,KPHF,30.30,0,58,233,4
79,20081102,47,KPHF,30.36,0,52,58,4
80,20081103,53,KPHF,30.39,1,60,39,8
81,20081104,57,KPHF,30.21,1,61,31,9
82,20081105,55,KPHF,29.91,1,60,3,15
83,20081106,56,KPHF,29.81,1,60,323,15
84,20081107,57,KPHF,29.89,0,66,324,5
85,20081108,54,KPHF,29.71,1,59,216,8
86,20081109,38,KPHF,29.86,0,53,265,4
87,20081110,32,KPHF,30.11,0,47,326,4
88,20081111,30,KPHF,30.34,1,44,356,5
89,20081112,39,KPHF,30.35,0,49,52,3
90,20081113,55,KPHF,30.02,1,56,79,7
91,20081114,57,KPHF,29.93,1,60,211,3
92,20081115,62,KPHF,29.64,1,67,203,10
93,20081116,31,KPHF,29.87,0,48,280,12
94,20081117,29,KPHF,30.09,0,40,255,4
95,20081118,23,KPHF,30.11,0,39,332,11
96,20081119,17,KPHF,30.18,0,34,295,10
97,20081120,24,KPHF,29.96,0,46,291,8
98,20081121,23,KPHF,30.13,0,39,287,9
99,20081122,12,KPHF,30.50,0,32,294,7
100,20081123,20,KPHF,30.47,0,35,66,2
101,20081124,28,KPHF,30.21,1,42,199,6
102,20081125,34,KPHF,29.87,1,47,263,11
103,20081126,24,KPHF,30.04,0,40,275,7
104,20081127,28,KPHF,30.04,0,40,211,1
105,20081128,33,KPHF,29.89,1,50,243,4
106,20081129,32,KPHF,29.94,1,42,51,8
107,20081130,48,KPHF,29.58,1,53,83,9
108,20081201,39,KPHF,29.69,1,52,232,15
109,20081202,28,KPHF,30.15,0,40,251,9
110,20081203,27,KPHF,30.31,0,38,219,3
111,20081204,33,KPHF,30.17,0,48,230,11
112,20081205,32,KPHF,30.22,1,38,14,6
113,20081206,29,KPHF,30.07,1,38,171,1
114,20081207,17,KPHF,30.00,0,35,300,9
115,20081208,16,KPHF,30.41,0,33,104,3
116,20081209,39,KPHF,30.31,0,48,172,7
117,20081210,59,KPHF,30.02,1,66,197,14
118,20081211,61,KPHF,29.78,1,61,162,7
119,20081212,40,KPHF,29.68,1,50,322,9
120,20081213,22,KPHF,30.37,0,36,351,4
121,20081214,35,KPHF,30.50,0,44,167,3
122,20081215,52,KPHF,30.37,0,64,193,9
123,20081216,43,KPHF,30.37,1,52,33,10
124,20081217,46,KPHF,30.18,1,50,257,6
125,20081218,40,KPHF,30.28,0,49,52,6
126,20081219,48,KPHF,29.99,1,56,171,8
127,20081220,40,KPHF,29.95,1,53,47,10
128,20081221,37,KPHF,29.71,1,44,358,8
129,20081222,5,KPHF,30.26,0,30,293,12
130,20081223,18,KPHF,30.65,0,30,65,5
131,20081224,45,KPHF,30.29,0,49,207,7
132,20081225,42,KPHF,30.24,1,54,4,13
133,20081226,35,KPHF,30.50,1,40,62,5
134,20081227,48,KPHF,30.35,1,54,222,2
135,20081228,58,KPHF,30.12,1,67,230,11
136,20081229,33,KPHF,30.05,0,53,52,6
137,20081230,24,KPHF,29.96,0,49,247,8
138,20081231,22,KPHF,29.79,0,44,282,17
139,20090101,9,KPHF,30.33,0,30,323,8
140,20090102,29,KPHF,30.02,1,34,233,10
141,20090103,29,KPHF,30.09,0,40,66,5
142,20090104,34,KPHF,30.13,0,40,114,3
143,20090105,48,KPHF,30.00,1,54,273,8
144,20090106,37,KPHF,29.88,1,42,42,8
145,20090107,45,KPHF,29.41,1,56,226,8
146,20090108,25,KPHF,29.67,0,44,271,14
147,20090109,18,KPHF,30.16,0,36,297,5
148,20090110,35,KPHF,30.11,1,44,209,6
149,20090111,38,KPHF,29.92,1,47,4,11
150,20090112,23,KPHF,30.23,0,36,43,6
151,20090113,31,KPHF,30.02,1,38,337,3
152,20090114,19,KPHF,30.12,0,32,296,7
153,20090115,14,KPHF,30.25,0,28,314,12
154,20090116,-3,KPHF,30.59,0,21,341,6
155,20090117,6,KPHF,30.48,0,21,92,7
156,20090118,26,KPHF,29.91,1,36,219,10
157,20090119,31,KPHF,29.68,0,36,240,7
158,20090120,17,KPHF,29.71,0,30,4,13
159,20090121,11,KPHF,30.05,0,29,292,7
160,20090122,17,KPHF,30.10,0,38,225,7
161,20090123,27,KPHF,30.00,0,44,220,6
162,20090124,28,KPHF,30.07,0,44,360,9
163,20090125,14,KPHF,30.34,0,36,52,6
164,20090126,22,KPHF,30.40,0,38,56,5
165,20090127,30,KPHF,30.38,1,36,67,7
166,20090128,46,KPHF,29.89,1,54,220,9
167,20090129,28,KPHF,30.00,0,37,60,4
168,20090130,24,KPHF,29.98,0,38,282,2
169,20090131,12,KPHF,30.11,0,35,283,6
170,20090201,25,KPHF,30.08,0,48,220,15
171,20090202,32,KPHF,29.94,0,52,223,10
172,20090203,26,KPHF,29.82,1,37,330,11
173,20090204,14,KPHF,30.07,0,32,335,10
174,20090205,2,KPHF,30.43,0,24,331,11
175,20090206,12,KPHF,30.43,0,32,218,3
176,20090207,29,KPHF,30.32,0,47,209,6
177,20090208,37,KPHF,30.15,0,60,258,10
178,20090209,27,KPHF,30.39,0,44,72,6
179,20090210,45,KPHF,30.23,0,54,219,6
180,20090211,50,KPHF,29.93,0,64,218,13
181,20090212,30,KPHF,29.76,0,60,275,20
182,20090213,24,KPHF,30.00,0,48,294,8
183,20090214,29,KPHF,29.96,0,42,82,3
184,20090215,24,KPHF,30.10,0,40,26,9
185,20090216,18,KPHF,30.18,0,38,339,8
186,20090217,18,KPHF,30.27,0,37,360,8
187,20090218,41,KPHF,29.78,1,46,202,12
188,20090219,37,KPHF,29.56,0,46,264,9
189,20090220,6,KPHF,30.02,0,34,289,11
190,20090221,16,KPHF,30.28,0,34,168,3
191,20090222,31,KPHF,30.03,1,42,286,10
192,20090223,10,KPHF,30.30,0,36,310,12
193,20090224,10,KPHF,30.41,0,34,339,9
194,20090225,17,KPHF,30.44,0,36,158,3
195,20090226,34,KPHF,30.31,0,51,198,7
196,20090227,42,KPHF,30.09,1,59,205,11
197,20090228,38,KPHF,30.05,1,47,35,10
198,20090301,33,KPHF,29.87,1,36,22,14
199,20090302,20,KPHF,29.94,0,30,343,16
200,20090303,7,KPHF,30.35,0,24,329,11
201,20090304,12,KPHF,30.45,0,29,353,3
202,20090305,24,KPHF,30.42,0,40,204,4
203,20090306,39,KPHF,30.20,0,56,222,12
204,20090307,49,KPHF,30.11,0,65,222,8
205,20090308,49,KPHF,29.94,0,70,228,12
206,20090309,41,KPHF,29.94,0,68,278,14
207,20090310,38,KPHF,30.29,0,47,75,7
208,20090311,51,KPHF,30.08,1,63,221,8
209,20090312,23,KPHF,30.40,1,52,38,12
210,20090313,34,KPHF,30.41,1,40,45,8
211,20090314,36,KPHF,30.28,1,41,48,6
212,20090315,41,KPHF,30.17,1,44,25,4
213,20090316,44,KPHF,30.22,1,47,49,5
214,20090317,41,KPHF,30.25,1,44,21,8
215,20090318,38,KPHF,30.26,0,50,200,3
216,20090319,42,KPHF,30.08,1,60,269,10
217,20090320,36,KPHF,30.21,0,47,14,6
218,20090321,27,KPHF,30.48,0,41,49,5
219,20090322,30,KPHF,30.38,0,46,218,2
220,20090323,28,KPHF,30.32,0,42,52,8
221,20090324,18,KPHF,30.44,0,39,51,7
222,20090325,27,KPHF,30.36,0,38,130,2
223,20090326,51,KPHF,30.01,1,55,204,6
224,20090327,50,KPHF,29.96,1,55,65,8
225,20090328,54,KPHF,29.82,1,60,224,5
226,20090329,53,KPHF,29.51,0,68,230,11
227,20090330,31,KPHF,29.86,0,54,279,13
228,20090331,36,KPHF,30.14,0,46,87,4
229,20090401,49,KPHF,30.03,0,57,133,7
230,20090402,54,KPHF,29.91,1,60,94,4
231,20090403,54,KPHF,29.43,1,68,190,11
232,20090404,32,KPHF,29.76,0,62,267,13
233,20090405,36,KPHF,29.85,0,58,176,4
234,20090406,55,KPHF,29.39,1,64,264,12
235,20090407,26,KPHF,29.57,0,50,281,13
236,20090408,25,KPHF,29.80,0,47,246,11
237,20090409,33,KPHF,29.89,0,55,201,5
238,20090410,45,KPHF,29.93,0,66,204,8
239,20090411,51,KPHF,29.80,1,58,281,13
240,20090412,29,KPHF,30.17,0,52,11,6
241,20090413,36,KPHF,30.18,1,45,96,5
242,20090414,56,KPHF,29.79,1,62,31,7
243,20090415,45,KPHF,29.89,1,48,1,9
244,20090416,33,KPHF,30.23,1,51,20,11
245,20090417,33,KPHF,30.28,0,54,249,3
246,20090418,39,KPHF,30.09,0,64,236,6
247,20090419,46,KPHF,29.97,0,66,199,8
248,20090420,57,KPHF,29.78,1,64,149,7
249,20090421,52,KPHF,29.74,1,64,283,6
250,20090422,44,KPHF,29.78,1,56,272,5
251,20090423,35,KPHF,30.06,0,58,253,7
252,20090424,48,KPHF,30.25,0,62,151,4
253,20090425,61,KPHF,30.25,0,78,224,10
254,20090426,58,KPHF,30.28,1,80,233,8
255,20090427,56,KPHF,30.35,0,78,226,8
256,20090428,52,KPHF,30.31,0,75,232,10
257,20090429,51,KPHF,30.33,0,63,51,11
258,20090430,52,KPHF,30.33,1,60,87,6
259,20090501,61,KPHF,30.06,1,73,217,14
260,20090502,63,KPHF,29.91,1,73,249,11
261,20090503,63,KPHF,29.91,1,72,55,4
262,20090504,61,KPHF,29.93,1,71,60,6
263,20090505,58,KPHF,30.03,1,63,31,6
264,20090506,62,KPHF,30.00,1,66,32,5
265,20090507,64,KPHF,29.89,1,71,214,14
266,20090508,62,KPHF,29.85,0,71,193,6
267,20090509,68,KPHF,29.77,0,79,234,16
268,20090510,52,KPHF,30.01,0,68,315,5
269,20090511,47,KPHF,30.12,1,58,75,8
270,20090512,51,KPHF,30.20,0,60,335,7
271,20090513,49,KPHF,30.36,0,60,93,6
272,20090514,60,KPHF,30.26,0,68,174,12
273,20090515,67,KPHF,30.21,1,74,188,8
274,20090516,67,KPHF,30.05,1,76,195,11
275,20090517,59,KPHF,30.03,1,63,341,10
276,20090518,41,KPHF,30.27,1,55,36,11
277,20090519,43,KPHF,30.43,0,58,59,13
278,20090520,48,KPHF,30.41,0,55,70,6
279,20090521,58,KPHF,30.32,0,62,94,5
280,20090522,62,KPHF,30.19,0,68,201,5
281,20090523,64,KPHF,30.15,0,74,196,9
282,20090524,67,KPHF,30.06,1,76,196,9
283,20090525,66,KPHF,30.02,1,78,202,7
284,20090526,66,KPHF,30.04,1,74,123,8
285,20090527,65,KPHF,29.93,0,74,76,6
286,20090528,68,KPHF,29.81,1,76,111,4
287,20090529,68,KPHF,29.74,1,79,239,9
288,20090530,58,KPHF,29.81,0,73,277,5
289,20090531,62,KPHF,29.83,0,77,262,8
290,20090601,54,KPHF,30.09,0,70,82,7
291,20090602,65,KPHF,30.03,0,81,217,8
292,20090603,64,KPHF,29.99,1,78,278,5
293,20090604,66,KPHF,29.93,1,72,66,7
294,20090605,66,KPHF,29.77,1,74,30,8
295,20090606,61,KPHF,29.96,0,67,356,5
296,20090607,59,KPHF,30.05,0,70,167,1
297,20090608,67,KPHF,29.97,0,76,201,4
298,20090609,67,KPHF,29.91,1,78,252,6
299,20090610,64,KPHF,29.90,0,75,222,4
300,20090611,68,KPHF,29.84,0,80,201,7
301,20090612,69,KPHF,29.77,1,82,245,7
302,20090613,70,KPHF,29.85,1,77,66,2
303,20090614,67,KPHF,29.91,0,76,35,3
304,20090615,64,KPHF,30.02,1,72,116,2
305,20090616,62,KPHF,30.11,0,68,93,5
306,20090617,62,KPHF,30.11,1,72,114,9
307,20090618,68,KPHF,29.88,1,79,195,10
308,20090619,68,KPHF,29.82,0,79,337,5
309,20090620,70,KPHF,29.66,0,85,257,9
310,20090621,62,KPHF,29.63,0,78,320,9
311,20090622,63,KPHF,29.67,0,78,337,8
312,20090623,64,KPHF,29.74,1,73,80,2
313,20090624,64,KPHF,29.80,0,78,294,5
314,20090625,66,KPHF,29.82,0,82,293,6
315,20090626,68,KPHF,29.76,0,82,230,4
316,20090627,62,KPHF,29.75,1,81,320,8
317,20090628,61,KPHF,29.71,0,74,311,4
318,20090629,59,KPHF,29.59,0,78,280,7
319,20090630,58,KPHF,29.59,0,80,228,6
320,20090701,62,KPHF,29.68,1,82,291,4
