,Date,Dewpt,Location,Pressure,Rain,Temp,Winddir,Windspd
210,20160419,33,KTVL,30.08,0,49,162,4
211,20160420,28,KTVL,29.96,0,47,190,6
212,20160421,28,KTVL,29.86,0,49,203,8
213,20160422,29,KTVL,29.85,1,38,182,13
214,20160423,24,KTVL,30.10,0,33,194,4
215,20160424,28,KTVL,29.93,1,40,192,3
216,20160425,25,KTVL,29.88,0,34,170,3
217,20160426,27,KTVL,29.99,0,40,187,4
218,20160427,31,KTVL,29.87,1,41,170,3
219,20160428,31,KTVL,29.88,0,41,164,2
220,20160429,29,KTVL,29.98,1,42,183,6
221,20160430,31,KTVL,30.01,1,41,21,6
222,20160501,31,KTVL,29.99,1,43,130,5
223,20160502,33,KTVL,30.10,0,45,167,3
224,20160503,36,KTVL,30.09,1,44,108,3
225,20160504,36,KTVL,29.92,1,49,188,5
226,20160505,37,KTVL,29.86,1,44,142,3
227,20160506,35,KTVL,29.86,1,44,170,3
228,20160507,39,KTVL,29.91,1,44,187,4
229,20160508,41,KTVL,29.93,1,50,174,3
230,20160509,37,KTVL,29.97,0,48,182,4
231,20160510,29,KTVL,30.04,0,47,72,4
232,20160511,30,KTVL,30.13,0,49,58,4
233,20160512,38,KTVL,30.12,0,54,176,4
234,20160513,39,KTVL,30.03,0,55,191,5
235,20160514,32,KTVL,29.94,0,49,194,8
236,20160515,33,KTVL,29.96,1,46,152,4
237,20160516,34,KTVL,30.02,0,46,119,4
238,20160517,33,KTVL,30.06,0,52,61,5
239,20160518,35,KTVL,30.07,0,53,59,4
240,20160519,30,KTVL,29.73,0,55,195,17
241,20160520,24,KTVL,29.70,1,40,197,13
242,20160521,25,KTVL,29.92,0,37,197,9
243,20160522,26,KTVL,30.00,0,38,192,6
244,20160523,30,KTVL,29.90,1,40,183,5
245,20160524,36,KTVL,29.95,1,42,164,3
246,20160525,35,KTVL,30.08,0,45,173,4
247,20160526,35,KTVL,30.10,0,47,166,4
248,20160527,37,KTVL,29.97,0,50,172,5
249,20160528,36,KTVL,29.95,0,51,52,3
250,20160529,37,KTVL,30.03,0,53,105,4
251,20160530,37,KTVL,30.09,0,55,95,4
252,20160531,39,KTVL,30.03,0,59,46,3
253,20160601,38,KTVL,30.02,0,60,195,4
254,20160602,32,KTVL,30.14,0,56,189,4
255,20160603,36,KTVL,30.18,0,59,67,4
256,20160604,40,KTVL,30.09,0,62,77,3
257,20160605,39,KTVL,29.99,0,63,89,4
258,20160606,43,KTVL,29.93,0,60,143,4
259,20160607,43,KTVL,29.98,0,63,173,5
260,20160608,32,KTVL,29.95,0,60,187,8
261,20160609,27,KTVL,29.87,0,65,179,9
262,20160610,,KTVL,,0,56,-1,14
263,20160611,40,KTVL,30.00,1,52,99,4
264,20160612,38,KTVL,30.08,1,53,172,5
265,20160613,34,KTVL,30.09,0,53,196,8
266,20160614,26,KTVL,29.87,0,55,191,12
267,20160615,29,KTVL,29.83,1,49,191,14
268,20160616,26,KTVL,29.98,0,50,186,9
269,20160617,37,KTVL,30.04,0,49,191,14
270,20160618,39,KTVL,30.10,1,54,198,12
271,20160619,36,KTVL,30.18,0,55,173,4
272,20160620,30,KTVL,30.16,0,59,197,6
273,20160621,28,KTVL,30.12,0,64,196,4
274,20160622,27,KTVL,30.06,0,61,204,7
275,20160623,19,KTVL,30.06,0,65,204,9
276,20160624,26,KTVL,30.07,0,61,192,7
277,20160625,34,KTVL,30.11,0,58,95,4
278,20160626,37,KTVL,30.13,0,63,156,4
279,20160627,36,KTVL,30.18,0,61,158,4
280,20160628,37,KTVL,30.14,0,64,172,4
281,20160629,39,KTVL,30.07,0,67,186,5
282,20160630,37,KTVL,30.02,0,62,205,4
283,20160701,37,KTVL,29.99,0,64,197,4
284,20160702,40,KTVL,30.05,0,63,130,5
285,20160703,38,KTVL,30.10,0,61,198,5
286,20160704,37,KTVL,30.07,0,59,198,6
287,20160705,35,KTVL,30.02,0,58,199,5
288,20160706,30,KTVL,30.01,0,57,204,5
289,20160707,37,KTVL,30.00,0,58,201,5
290,20160708,37,KTVL,30.02,1,60,199,8
291,20160709,39,KTVL,30.03,1,60,189,13
292,20160710,27,KTVL,30.00,1,53,189,10
293,20160711,30,KTVL,30.04,0,53,186,6
294,20160712,29,KTVL,30.01,0,56,185,6
295,20160713,36,KTVL,30.12,0,58,72,5
296,20160714,36,KTVL,30.12,0,62,182,5
297,20160715,34,KTVL,30.06,0,60,198,5
298,20160716,30,KTVL,29.96,0,59,200,7
299,20160717,27,KTVL,29.94,0,60,209,8
300,20160718,27,KTVL,30.01,0,65,198,10
301,20160719,29,KTVL,30.08,0,58,201,6
302,20160720,34,KTVL,30.11,0,61,204,3
303,20160721,31,KTVL,30.14,0,60,198,5
304,20160722,27,KTVL,30.18,0,61,193,6
305,20160723,29,KTVL,30.12,0,59,124,4
306,20160724,34,KTVL,30.05,0,62,187,4
307,20160725,36,KTVL,30.10,0,61,137,4
308,20160726,34,KTVL,30.11,0,65,177,4
309,20160727,36,KTVL,30.10,0,66,173,3
310,20160728,43,KTVL,30.08,0,70,46,3
311,20160729,44,KTVL,30.00,0,70,194,4
312,20160730,42,KTVL,29.97,0,68,191,5
313,20160731,40,KTVL,29.99,0,65,199,6
314,20160801,35,KTVL,30.06,0,65,188,5
315,20160802,35,KTVL,30.10,0,64,201,5
316,20160803,34,KTVL,30.08,0,63,134,4
317,20160804,25,KTVL,29.98,0,63,187,6
318,20160805,27,KTVL,29.95,0,59,197,6
319,20160806,30,KTVL,29.95,0,57,190,5
320,20160807,31,KTVL,29.95,0,57,184,5
321,20160808,26,KTVL,29.93,0,55,189,5
322,20160809,29,KTVL,29.93,0,54,189,4
323,20160810,33,KTVL,30.00,0,55,180,4
324,20160811,38,KTVL,30.11,0,60,109,4
325,20160812,39,KTVL,30.15,0,64,178,3
326,20160813,37,KTVL,30.12,0,64,190,4
327,20160814,32,KTVL,30.06,0,63,187,4
328,20160815,36,KTVL,30.06,0,63,87,3
329,20160816,39,KTVL,30.03,0,65,148,4
330,20160817,40,KTVL,30.01,0,64,175,3
331,20160818,41,KTVL,30.03,0,65,180,3
332,20160819,41,KTVL,30.03,0,66,178,4
333,20160820,40,KTVL,30.03,0,66,114,4
334,20160821,41,KTVL,30.00,0,68,184,4
335,20160822,45,KTVL,30.07,1,63,64,2
336,20160823,35,KTVL,30.14,0,61,202,4
337,20160824,21,KTVL,30.15,0,58,187,4
338,20160825,28,KTVL,30.05,0,57,177,4
339,20160826,32,KTVL,30.04,0,58,194,4
340,20160827,33,KTVL,30.06,0,59,186,5
341,20160828,32,KTVL,30.16,0,61,192,3
342,20160829,30,KTVL,30.17,0,61,191,4
343,20160830,29,KTVL,30.03,0,63,205,6
344,20160831,34,KTVL,29.96,0,63,201,5
345,20160901,30,KTVL,29.99,0,58,203,5
346,20160902,32,KTVL,29.95,0,57,199,7
347,20160903,33,KTVL,29.83,0,55,192,6
348,20160904,25,KTVL,29.80,0,53,204,4
349,20160905,25,KTVL,29.91,0,50,175,3
350,20160906,27,KTVL,29.99,0,53,189,5
351,20160907,31,KTVL,30.09,0,56,184,4
352,20160908,32,KTVL,30.16,0,57,178,5
353,20160909,33,KTVL,30.16,0,59,206,3
354,20160910,32,KTVL,30.17,0,61,192,4
355,20160911,32,KTVL,30.08,0,59,203,5
356,20160912,24,KTVL,29.82,0,57,194,7
357,20160913,34,KTVL,29.89,1,48,182,5
358,20160914,30,KTVL,30.11,0,49,173,3
359,20160915,31,KTVL,30.11,0,52,200,2
