,Date,Dewpt,Location,Pressure,Rain,Temp,Winddir,Windspd
38,20050207,28,GA/Athens,30.30,0,52,92,6
39,20050208,48,GA/Athens,30.13,1,54,159,1
40,20050209,54,GA/Athens,29.98,1,56,193,3
41,20050210,26,GA/Athens,30.02,0,41,259,15
42,20050211,19,GA/Athens,30.16,0,39,240,9
43,20050212,25,GA/Athens,30.10,0,47,230,6
44,20050213,36,GA/Athens,30.12,1,48,102,2
45,20050214,45,GA/Athens,30.08,1,48,91,5
46,20050215,51,GA/Athens,30.14,0,52,128,3
47,20050216,54,GA/Athens,29.95,0,62,221,7
48,20050217,24,GA/Athens,30.06,0,46,266,10
49,20050218,16,GA/Athens,30.25,0,44,259,7
50,20050219,25,GA/Athens,30.35,0,45,230,4
51,20050220,41,GA/Athens,30.29,1,46,93,4
52,20050221,50,GA/Athens,30.05,1,52,113,4
53,20050222,48,GA/Athens,30.06,0,60,244,2
54,20050223,42,GA/Athens,30.04,1,58,131,5
55,20050224,50,GA/Athens,29.91,1,50,58,7
56,20050225,40,GA/Athens,30.06,0,48,109,6
57,20050226,36,GA/Athens,30.17,0,45,110,4
58,20050227,37,GA/Athens,29.99,1,44,87,10
59,20050228,39,GA/Athens,29.70,1,42,203,7
60,20050301,22,GA/Athens,29.91,0,34,244,10
61,20050302,16,GA/Athens,30.08,0,38,247,10
62,20050303,18,GA/Athens,30.09,0,44,252,4
63,20050304,25,GA/Athens,30.07,0,46,227,5
64,20050305,34,GA/Athens,29.99,1,55,247,11
65,20050306,28,GA/Athens,30.11,0,49,233,7
66,20050307,41,GA/Athens,29.76,1,54,226,6
67,20050308,33,GA/Athens,29.67,1,44,246,14
68,20050309,22,GA/Athens,29.96,1,39,255,5
69,20050310,28,GA/Athens,29.88,0,44,234,8
70,20050311,26,GA/Athens,29.76,0,50,228,10
71,20050312,27,GA/Athens,29.72,0,56,215,11
72,20050313,45,GA/Athens,29.73,0,64,207,9
73,20050314,50,GA/Athens,29.89,1,56,114,8
74,20050315,40,GA/Athens,30.12,1,50,93,6
75,20050316,41,GA/Athens,29.93,1,42,84,12
76,20050317,35,GA/Athens,29.94,1,38,84,11
77,20050318,30,GA/Athens,30.05,0,44,94,5
78,20050319,34,GA/Athens,30.09,0,45,196,2
79,20050320,36,GA/Athens,30.05,0,54,246,4
80,20050321,38,GA/Athens,30.02,1,55,98,3
81,20050322,45,GA/Athens,29.95,1,50,85,11
82,20050323,47,GA/Athens,29.76,1,59,207,7
83,20050324,41,GA/Athens,29.96,0,58,224,7
84,20050325,45,GA/Athens,29.90,0,62,148,4
85,20050326,53,GA/Athens,29.93,1,64,101,6
86,20050327,57,GA/Athens,29.75,1,58,111,10
87,20050328,46,GA/Athens,29.56,1,54,218,10
88,20050329,40,GA/Athens,29.84,0,60,247,10
89,20050330,41,GA/Athens,29.95,0,72,182,6
90,20050331,57,GA/Athens,30.02,1,60,168,5
91,20050401,56,GA/Athens,29.92,1,58,151,4
92,20050402,39,GA/Athens,29.74,1,52,248,17
93,20050403,31,GA/Athens,30.01,0,56,242,11
94,20050404,36,GA/Athens,30.09,0,61,234,6
95,20050405,40,GA/Athens,30.14,0,64,177,3
96,20050406,48,GA/Athens,30.13,0,64,157,6
97,20050407,57,GA/Athens,29.83,1,62,139,7
98,20050408,56,GA/Athens,29.74,1,60,308,4
99,20050409,54,GA/Athens,29.93,0,64,85,8
100,20050410,52,GA/Athens,30.06,0,64,120,3
101,20050411,49,GA/Athens,30.01,0,66,150,3
102,20050412,55,GA/Athens,29.79,1,67,180,8
103,20050413,53,GA/Athens,29.74,1,56,71,7
104,20050414,38,GA/Athens,29.99,1,54,78,9
105,20050415,38,GA/Athens,30.18,0,56,89,5
106,20050416,26,GA/Athens,30.39,0,56,83,9
107,20050417,32,GA/Athens,30.34,0,55,156,3
108,20050418,42,GA/Athens,30.21,0,62,222,3
109,20050419,45,GA/Athens,30.14,0,64,219,3
110,20050420,45,GA/Athens,30.09,0,65,222,5
111,20050421,50,GA/Athens,29.97,0,66,247,4
112,20050422,58,GA/Athens,29.85,1,68,207,5
113,20050423,46,GA/Athens,29.69,0,55,235,13
114,20050424,30,GA/Athens,29.79,0,46,255,15
115,20050425,31,GA/Athens,29.90,0,54,266,7
116,20050426,52,GA/Athens,29.79,1,52,135,4
117,20050427,45,GA/Athens,29.91,1,56,244,9
118,20050428,41,GA/Athens,30.10,1,56,221,3
119,20050429,50,GA/Athens,29.96,1,67,190,7
120,20050430,59,GA/Athens,29.87,1,62,199,8
121,20050501,44,GA/Athens,29.99,1,60,265,9
122,20050502,38,GA/Athens,30.07,0,58,271,8
123,20050503,39,GA/Athens,30.12,0,57,227,5
124,20050504,40,GA/Athens,30.20,0,59,73,7
125,20050505,49,GA/Athens,30.24,0,58,79,11
126,20050506,46,GA/Athens,30.14,0,62,151,5
127,20050507,46,GA/Athens,30.09,0,63,243,6
128,20050508,49,GA/Athens,30.03,0,69,247,4
129,20050509,53,GA/Athens,30.00,0,70,221,3
130,20050510,56,GA/Athens,30.00,0,71,238,6
131,20050511,56,GA/Athens,30.05,0,69,99,4
132,20050512,56,GA/Athens,30.14,0,72,184,2
133,20050513,57,GA/Athens,30.13,0,72,95,5
134,20050514,60,GA/Athens,29.98,1,70,200,6
135,20050515,61,GA/Athens,29.93,1,66,167,3
136,20050516,52,GA/Athens,29.93,0,66,269,3
137,20050517,54,GA/Athens,29.98,0,68,111,3
138,20050518,62,GA/Athens,30.05,0,70,113,5
139,20050519,63,GA/Athens,30.01,0,74,180,5
140,20050520,63,GA/Athens,29.81,1,70,212,6
141,20050521,58,GA/Athens,29.88,0,67,87,6
142,20050522,59,GA/Athens,29.91,0,68,199,6
143,20050523,60,GA/Athens,29.73,0,76,243,9
144,20050524,49,GA/Athens,29.69,0,69,271,9
145,20050525,45,GA/Athens,29.85,0,61,127,2
146,20050526,49,GA/Athens,29.93,0,66,192,4
147,20050527,53,GA/Athens,29.95,0,70,245,6
148,20050528,57,GA/Athens,29.95,0,70,251,5
149,20050529,55,GA/Athens,30.02,1,64,92,4
150,20050530,59,GA/Athens,29.98,1,62,83,6
151,20050531,61,GA/Athens,29.98,1,66,98,8
152,20050601,60,GA/Athens,29.93,1,62,96,13
153,20050602,60,GA/Athens,29.90,1,64,73,10
154,20050603,63,GA/Athens,29.96,1,66,83,6
155,20050604,66,GA/Athens,29.98,0,75,109,4
156,20050605,67,GA/Athens,30.00,0,78,235,2
157,20050606,68,GA/Athens,30.02,0,78,180,4
158,20050607,65,GA/Athens,30.01,0,77,250,2
159,20050608,69,GA/Athens,29.97,1,78,126,4
160,20050609,68,GA/Athens,30.02,0,78,151,5
161,20050610,69,GA/Athens,30.07,1,78,127,6
162,20050611,69,GA/Athens,30.00,1,75,107,11
163,20050612,72,GA/Athens,29.94,1,79,140,8
164,20050613,72,GA/Athens,29.95,1,81,207,4
165,20050614,69,GA/Athens,29.90,0,81,251,4
166,20050615,66,GA/Athens,29.84,0,82,245,8
167,20050616,61,GA/Athens,29.80,0,76,257,6
168,20050617,60,GA/Athens,29.80,0,75,195,3
169,20050618,61,GA/Athens,29.86,1,74,116,6
170,20050619,61,GA/Athens,30.01,0,72,91,7
171,20050620,61,GA/Athens,30.14,1,71,77,6
172,20050621,62,GA/Athens,30.17,1,71,153,2
173,20050622,63,GA/Athens,30.10,0,75,242,4
174,20050623,65,GA/Athens,30.08,0,76,91,4
175,20050624,65,GA/Athens,30.11,0,77,92,6
176,20050625,64,GA/Athens,30.09,1,76,89,8
177,20050626,68,GA/Athens,30.08,1,73,78,7
178,20050627,71,GA/Athens,30.13,1,81,114,5
179,20050628,71,GA/Athens,30.13,1,76,115,4
180,20050629,71,GA/Athens,30.06,1,79,158,3
181,20050630,70,GA/Athens,29.98,1,81,214,3
182,20050701,71,GA/Athens,29.87,1,81,233,2
183,20050702,69,GA/Athens,29.86,0,80,214,3
184,20050703,71,GA/Athens,29.98,1,78,97,7
185,20050704,71,GA/Athens,30.10,1,78,109,3
186,20050705,70,GA/Athens,30.07,1,79,217,6
187,20050706,70,GA/Athens,30.00,1,77,190,5
188,20050707,69,GA/Athens,29.91,1,73,195,7
189,20050708,64,GA/Athens,30.03,0,75,134,3
190,20050709,69,GA/Athens,30.08,0,79,102,6
191,20050710,71,GA/Athens,30.07,1,75,102,10
192,20050711,74,GA/Athens,30.00,1,81,141,11
193,20050712,72,GA/Athens,30.09,1,80,184,4
194,20050713,71,GA/Athens,30.00,0,78,203,4
195,20050714,71,GA/Athens,29.94,0,79,195,4
196,20050715,70,GA/Athens,30.03,1,78,190,4
197,20050716,71,GA/Athens,30.13,0,79,195,5
198,20050717,72,GA/Athens,30.14,1,82,221,2
199,20050718,72,GA/Athens,30.11,0,81,205,3
200,20050719,73,GA/Athens,30.09,1,81,228,3
201,20050720,72,GA/Athens,30.11,1,81,220,3
202,20050721,72,GA/Athens,30.08,1,83,252,3
203,20050722,72,GA/Athens,30.01,0,83,233,3
204,20050723,71,GA/Athens,30.04,0,82,348,3
205,20050724,72,GA/Athens,30.08,0,83,79,4
206,20050725,74,GA/Athens,30.05,0,83,211,2
207,20050726,74,GA/Athens,29.98,0,86,238,3
208,20050727,75,GA/Athens,29.95,0,85,247,3
209,20050728,71,GA/Athens,29.98,1,83,210,4
